Hour,Super Area,Area Weight,Demand,Centers,Node Weight,Location.x,Location.y,R values
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.771905293,36.07539005,-80.16501818,"1,0,0,0,1,1,0,0,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.768846337,36.05409189,-80.04765908,"1,0,0,0,1,1,0,0,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.777382918,36.05597459,-80.28106194,"1,0,0,0,1,1,0,0,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.772703034,35.9796317,-80.02217263,"1,0,0,0,1,1,0,0,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.773732828,35.95736806,-80.01203106,"1,0,0,0,1,1,0,0,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.750049292,36.13567311,-79.7216235,"1,1,0,0,1,1,0,1,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.755565824,36.17599135,-79.91311656,"1,0,0,0,1,1,0,1,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.747696018,36.18316982,-79.73429647,"1,1,0,0,1,1,0,1,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.748448026,36.14559789,-79.69885906,"1,1,0,1,1,1,0,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.747979775,36.13532957,-79.67423873,"1,1,0,1,1,1,0,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.763150857,35.33947115,-79.17824093,"0,1,0,0,0,0,1,0,0,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.752091429,35.45331659,-79.07982844,"0,1,0,1,0,0,1,1,0,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.764265741,35.36292665,-79.21259517,"0,1,0,0,0,0,1,0,0,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.724669187,36.10248818,-79.14843926,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.729359555,36.02774982,-79.16466159,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.735809009,35.93174474,-79.19379305,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.730189729,35.9203209,-79.07789436,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.737822428,35.93181197,-79.23201813,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.724554987,36.07217646,-79.11563029,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.72647708,35.92371424,-79.01233329,"1,1,0,1,0,0,1,1,1,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.718324664,36.17424335,-79.09607772,"1,1,0,1,0,1,0,1,1,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.72305638,35.99166875,-79.01011155,"1,1,0,1,0,0,1,1,1,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.723334645,36.13070298,-79.15103061,"1,1,0,1,0,1,1,1,1,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.717304978,36.05616987,-78.96094665,"1,1,0,1,0,0,1,1,1,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.73491195,36.02266431,-79.26776041,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.723356847,36.06405537,-79.08437809,"1,1,0,1,0,1,1,1,1,0"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.729404754,35.91601984,-79.05945386,"1,1,0,1,0,1,1,1,1,1"
15,4,0.746945217,119,"36.0351361,-79.4858549;35.7211289,-79.17807;35.4993031,-80.8486846;35.9940329,-78.898619;36.1200003,-80.1875065;36.0899873,-79.8296743;35.4693744,-79.1548533;36.0263022,-79.1096901;36.3528221,-78.9288242;35.7449531,-79.8296743;",0.785459672,35.68721234,-79.89335263,"1,1,0,0,1,1,1,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.837896348,34.9917494,-80.09320609,"1,0,0,1,1,1,1,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.778328763,35.16005359,-79.29509989,"0,1,0,1,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.776896482,35.00193688,-79.18001006,"0,1,0,0,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.788788503,34.92881839,-79.31316989,"0,1,0,1,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.76915992,35.16325239,-79.15726112,"0,1,0,1,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.784721937,35.03582075,-79.31438833,"0,1,0,1,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.773838028,34.94137245,-79.10413628,"0,1,0,0,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.786094478,34.8925976,-79.25551066,"0,1,0,0,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.773820236,35.19125151,-79.24609202,"0,1,0,1,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.770482279,35.06843701,-79.12194589,"0,1,0,0,1,1,1,0"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.867385877,35.10957231,-80.84400225,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.839085685,35.41431356,-80.71297956,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.842513588,35.43708543,-80.89347817,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.857237095,35.16398507,-80.68417899,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.852902115,35.21676986,-80.6758605,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.853317421,35.28912559,-80.8535093,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.860108093,35.21226351,-80.87418956,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.867822898,35.09018861,-80.81244649,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.844823311,35.42883918,-80.96363374,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.856036406,35.23487485,-80.80219793,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.872042069,35.09552826,-80.95699913,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.862427244,35.17947087,-80.86372304,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.844834478,35.33359026,-80.69915214,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.85980585,35.25615993,-80.99854218,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.839744896,35.42772637,-80.76674008,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.860870819,35.23295822,-80.9630115,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.844274405,35.33018027,-80.67609204,"1,0,1,1,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.868736798,35.12707789,-80.93209229,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.844622626,35.38807708,-80.8259253,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.846365429,35.33920129,-80.75717889,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.855979624,35.30552415,-81.01052239,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.850323047,35.2514929,-80.67745439,"1,0,1,1,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.851886288,35.31370456,-80.87238378,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.860110977,35.19650018,-80.83373941,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.847563086,35.37968611,-80.91012538,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.854552149,35.24246585,-80.77567893,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.849331616,35.38585665,-81.01021841,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.848504543,35.35431309,-80.868119,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.844324263,35.41776436,-80.90367957,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.867580178,35.12196711,-80.88024252,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.85765194,35.21767703,-80.8099451,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.848176887,35.40094078,-81.01466882,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.869524805,35.14117045,-81.00515675,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.847896507,35.28953691,-80.69030238,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.847885948,35.40006493,-80.99677045,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.846643175,35.37333105,-80.8558918,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.848773853,35.29348999,-80.72334818,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.840901618,35.44540008,-80.85660743,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.854814486,35.32293055,-81.02379844,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.853769808,35.28124421,-80.8474818,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.866066381,35.14293962,-80.88601887,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.846270246,35.30093213,-80.66971541,"1,0,1,1,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.84785052,35.3812891,-80.9270245,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.85028445,35.28786735,-80.7545337,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.848515238,35.30208847,-80.73509197,"1,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.860182311,35.25552513,-81.01294497,"0,0,1,0,0,0,0,1"
15,5,0.84572666,126,"34.9054732,-80.1875065;35.0432488,-79.2451149;35.2632655,-80.8543847;35.3587922,-79.8744836;35.3674493,-79.4703885;35.003045,-79.7848422;34.8451203,-79.4703885;34.9338651,-80.543845;",0.844321427,35.41062006,-80.88085436,"0,0,1,0,0,0,0,1"
